id,value,category,score,timestamp,amount,status
384,sample_value_384,D,38.400000000000006,2025-01-01 06:23:00,328.19,pending
385,sample_value_385,E,38.5,2025-01-01 06:24:00,706.32,active
386,sample_value_386,A,38.6,2025-01-01 06:25:00,847.73,inactive
387,sample_value_387,B,38.7,2025-01-01 06:26:00,754.26,pending
388,sample_value_388,C,38.800000000000004,2025-01-01 06:27:00,98.25,active
389,sample_value_389,D,38.900000000000006,2025-01-01 06:28:00,434.1,inactive
390,sample_value_390,E,39.0,2025-01-01 06:29:00,422.39,pending
391,sample_value_391,A,39.1,2025-01-01 06:30:00,810.42,active
392,sample_value_392,B,39.2,2025-01-01 06:31:00,283.42,inactive
393,sample_value_393,C,39.300000000000004,2025-01-01 06:32:00,535.37,pending
394,sample_value_394,D,39.400000000000006,2025-01-01 06:33:00,15.62,active
395,sample_value_395,E,39.5,2025-01-01 06:34:00,534.47,inactive
396,sample_value_396,A,39.6,2025-01-01 06:35:00,241.28,pending
397,sample_value_397,B,39.7,2025-01-01 06:36:00,684.03,active
398,sample_value_398,C,39.800000000000004,2025-01-01 06:37:00,92.15,inactive
399,sample_value_399,D,39.900000000000006,2025-01-01 06:38:00,132.31,pending
400,sample_value_400,E,40.0,2025-01-01 06:39:00,776.76,active
401,sample_value_401,A,40.1,2025-01-01 06:40:00,166.37,inactive
402,sample_value_402,B,40.2,2025-01-01 06:41:00,495.09,pending
403,sample_value_403,C,40.300000000000004,2025-01-01 06:42:00,882.17,active
404,sample_value_404,D,40.400000000000006,2025-01-01 06:43:00,874.37,inactive
405,sample_value_405,E,40.5,2025-01-01 06:44:00,363.91,pending
406,sample_value_406,A,40.6,2025-01-01 06:45:00,573.62,active
407,sample_value_407,B,40.7,2025-01-01 06:46:00,26.21,inactive
408,sample_value_408,C,40.800000000000004,2025-01-01 06:47:00,235.84,pending
409,sample_value_409,D,40.900000000000006,2025-01-01 06:48:00,345.37,active
410,sample_value_410,E,41.0,2025-01-01 06:49:00,694.21,inactive
411,sample_value_411,A,41.1,2025-01-01 06:50:00,773.24,pending
412,sample_value_412,B,41.2,2025-01-01 06:51:00,287.04,active
413,sample_value_413,C,41.300000000000004,2025-01-01 06:52:00,26.11,inactive
414,sample_value_414,D,41.400000000000006,2025-01-01 06:53:00,328.04,pending
415,sample_value_415,E,41.5,2025-01-01 06:54:00,561.88,active
416,sample_value_416,A,41.6,2025-01-01 06:55:00,132.99,inactive
417,sample_value_417,B,41.7,2025-01-01 06:56:00,548.19,pending
418,sample_value_418,C,41.800000000000004,2025-01-01 06:57:00,555.37,active
419,sample_value_419,D,41.900000000000006,2025-01-01 06:58:00,907.69,inactive
420,sample_value_420,E,42.0,2025-01-01 06:59:00,574.18,pending
421,sample_value_421,A,42.1,2025-01-01 07:00:00,688.63,active
422,sample_value_422,B,42.2,2025-01-01 07:01:00,189.94,inactive
423,sample_value_423,C,42.300000000000004,2025-01-01 07:02:00,960.74,pending
424,sample_value_424,D,42.400000000000006,2025-01-01 07:03:00,198.25,active
425,sample_value_425,E,42.5,2025-01-01 07:04:00,745.61,inactive
426,sample_value_426,A,42.6,2025-01-01 07:05:00,177.62,pending
427,sample_value_427,B,42.7,2025-01-01 07:06:00,946.26,active
428,sample_value_428,C,42.800000000000004,2025-01-01 07:07:00,527.91,inactive
429,sample_value_429,D,42.900000000000006,2025-01-01 07:08:00,152.3,pending
430,sample_value_430,E,43.0,2025-01-01 07:09:00,922.31,active
431,sample_value_431,A,43.1,2025-01-01 07:10:00,652.96,inactive
432,sample_value_432,B,43.2,2025-01-01 07:11:00,492.08,pending
433,sample_value_433,C,43.300000000000004,2025-01-01 07:12:00,28.39,active
434,sample_value_434,D,43.400000000000006,2025-01-01 07:13:00,949.53,inactive
435,sample_value_435,E,43.5,2025-01-01 07:14:00,983.89,pending
436,sample_value_436,A,43.6,2025-01-01 07:15:00,585.53,active
437,sample_value_437,B,43.7,2025-01-01 07:16:00,397.41,inactive
438,sample_value_438,C,43.800000000000004,2025-01-01 07:17:00,531.73,pending
439,sample_value_439,D,43.900000000000006,2025-01-01 07:18:00,710.02,active
440,sample_value_440,E,44.0,2025-01-01 07:19:00,797.86,inactive
441,sample_value_441,A,44.1,2025-01-01 07:20:00,556.89,pending
442,sample_value_442,B,44.2,2025-01-01 07:21:00,453.8,active
443,sample_value_443,C,44.300000000000004,2025-01-01 07:22:00,818.31,inactive
444,sample_value_444,D,44.400000000000006,2025-01-01 07:23:00,135.07,pending
445,sample_value_445,E,44.5,2025-01-01 07:24:00,48.1,active
446,sample_value_446,A,44.6,2025-01-01 07:25:00,458.87,inactive
447,sample_value_447,B,44.7,2025-01-01 07:26:00,452.55,pending
448,sample_value_448,C,44.800000000000004,2025-01-01 07:27:00,977.36,active
449,sample_value_449,D,44.900000000000006,2025-01-01 07:28:00,556.14,inactive
450,sample_value_450,E,45.0,2025-01-01 07:29:00,569.08,pending
451,sample_value_451,A,45.1,2025-01-01 07:30:00,618.23,active
452,sample_value_452,B,45.2,2025-01-01 07:31:00,88.99,inactive
453,sample_value_453,C,45.300000000000004,2025-01-01 07:32:00,309.08,pending
454,sample_value_454,D,45.400000000000006,2025-01-01 07:33:00,315.75,active
455,sample_value_455,E,45.5,2025-01-01 07:34:00,687.05,inactive
456,sample_value_456,A,45.6,2025-01-01 07:35:00,695.0,pending
457,sample_value_457,B,45.7,2025-01-01 07:36:00,799.73,active
458,sample_value_458,C,45.800000000000004,2025-01-01 07:37:00,956.34,inactive
459,sample_value_459,D,45.900000000000006,2025-01-01 07:38:00,667.72,pending
460,sample_value_460,E,46.0,2025-01-01 07:39:00,939.78,active
461,sample_value_461,A,46.1,2025-01-01 07:40:00,665.68,inactive
462,sample_value_462,B,46.2,2025-01-01 07:41:00,501.41,pending
463,sample_value_463,C,46.300000000000004,2025-01-01 07:42:00,527.2,active
464,sample_value_464,D,46.400000000000006,2025-01-01 07:43:00,572.74,inactive
465,sample_value_465,E,46.5,2025-01-01 07:44:00,178.47,pending
466,sample_value_466,A,46.6,2025-01-01 07:45:00,551.89,active
467,sample_value_467,B,46.7,2025-01-01 07:46:00,514.16,inactive
468,sample_value_468,C,46.800000000000004,2025-01-01 07:47:00,733.66,pending
469,sample_value_469,D,46.900000000000006,2025-01-01 07:48:00,189.12,active
470,sample_value_470,E,47.0,2025-01-01 07:49:00,999.01,inactive
471,sample_value_471,A,47.1,2025-01-01 07:50:00,927.73,pending
472,sample_value_472,B,47.2,2025-01-01 07:51:00,962.51,active
473,sample_value_473,C,47.300000000000004,2025-01-01 07:52:00,122.49,inactive
474,sample_value_474,D,47.400000000000006,2025-01-01 07:53:00,955.96,pending
475,sample_value_475,E,47.5,2025-01-01 07:54:00,421.64,active
476,sample_value_476,A,47.6,2025-01-01 07:55:00,40.78,inactive
477,sample_value_477,B,47.7,2025-01-01 07:56:00,785.17,pending
478,sample_value_478,C,47.800000000000004,2025-01-01 07:57:00,598.93,active
479,sample_value_479,D,47.900000000000006,2025-01-01 07:58:00,258.15,inactive
480,sample_value_480,E,48.0,2025-01-01 07:59:00,678.77,pending
481,sample_value_481,A,48.1,2025-01-01 08:00:00,851.29,active
482,sample_value_482,B,48.2,2025-01-01 08:01:00,147.42,inactive
483,sample_value_483,C,48.300000000000004,2025-01-01 08:02:00,673.98,pending
484,sample_value_484,D,48.400000000000006,2025-01-01 08:03:00,173.4,active
485,sample_value_485,E,48.5,2025-01-01 08:04:00,861.29,inactive
486,sample_value_486,A,48.6,2025-01-01 08:05:00,21.82,pending
487,sample_value_487,B,48.7,2025-01-01 08:06:00,807.1,active
488,sample_value_488,C,48.800000000000004,2025-01-01 08:07:00,479.89,inactive
489,sample_value_489,D,48.900000000000006,2025-01-01 08:08:00,361.79,pending
490,sample_value_490,E,49.0,2025-01-01 08:09:00,776.01,active
491,sample_value_491,A,49.1,2025-01-01 08:10:00,590.08,inactive
492,sample_value_492,B,49.2,2025-01-01 08:11:00,115.62,pending
493,sample_value_493,C,49.300000000000004,2025-01-01 08:12:00,896.49,active
494,sample_value_494,D,49.400000000000006,2025-01-01 08:13:00,481.02,inactive
495,sample_value_495,E,49.5,2025-01-01 08:14:00,813.97,pending
496,sample_value_496,A,49.6,2025-01-01 08:15:00,552.67,active
497,sample_value_497,B,49.7,2025-01-01 08:16:00,951.21,inactive
498,sample_value_498,C,49.800000000000004,2025-01-01 08:17:00,467.58,pending
499,sample_value_499,D,49.900000000000006,2025-01-01 08:18:00,252.09,active
500,sample_value_500,E,50.0,2025-01-01 08:19:00,561.03,inactive
501,sample_value_501,A,50.1,2025-01-01 08:20:00,226.2,pending
502,sample_value_502,B,50.2,2025-01-01 08:21:00,669.2,active
503,sample_value_503,C,50.300000000000004,2025-01-01 08:22:00,961.27,inactive
504,sample_value_504,D,50.400000000000006,2025-01-01 08:23:00,914.09,pending
505,sample_value_505,E,50.5,2025-01-01 08:24:00,629.0,active
506,sample_value_506,A,50.6,2025-01-01 08:25:00,555.81,inactive
507,sample_value_507,B,50.7,2025-01-01 08:26:00,560.58,pending
508,sample_value_508,C,50.800000000000004,2025-01-01 08:27:00,386.22,active
509,sample_value_509,D,50.900000000000006,2025-01-01 08:28:00,122.04,inactive
510,sample_value_510,E,51.0,2025-01-01 08:29:00,314.17,pending
511,sample_value_511,A,51.1,2025-01-01 08:30:00,618.06,active
512,sample_value_512,B,51.2,2025-01-01 08:31:00,155.85,inactive
513,sample_value_513,C,51.300000000000004,2025-01-01 08:32:00,299.24,pending
514,sample_value_514,D,51.400000000000006,2025-01-01 08:33:00,33.55,active
515,sample_value_515,E,51.5,2025-01-01 08:34:00,710.85,inactive
516,sample_value_516,A,51.6,2025-01-01 08:35:00,281.82,pending
517,sample_value_517,B,51.7,2025-01-01 08:36:00,254.43,active
518,sample_value_518,C,51.800000000000004,2025-01-01 08:37:00,588.12,inactive
519,sample_value_519,D,51.900000000000006,2025-01-01 08:38:00,700.15,pending
520,sample_value_520,E,52.0,2025-01-01 08:39:00,838.5,active
521,sample_value_521,A,52.1,2025-01-01 08:40:00,56.79,inactive
522,sample_value_522,B,52.2,2025-01-01 08:41:00,514.16,pending
523,sample_value_523,C,52.300000000000004,2025-01-01 08:42:00,94.72,active
524,sample_value_524,D,52.400000000000006,2025-01-01 08:43:00,978.66,inactive
525,sample_value_525,E,52.5,2025-01-01 08:44:00,919.97,pending
526,sample_value_526,A,52.6,2025-01-01 08:45:00,666.87,active
527,sample_value_527,B,52.7,2025-01-01 08:46:00,647.48,inactive
528,sample_value_528,C,52.800000000000004,2025-01-01 08:47:00,367.85,pending
529,sample_value_529,D,52.900000000000006,2025-01-01 08:48:00,594.02,active
530,sample_value_530,E,53.0,2025-01-01 08:49:00,809.09,inactive
531,sample_value_531,A,53.1,2025-01-01 08:50:00,54.19,pending
532,sample_value_532,B,53.2,2025-01-01 08:51:00,818.31,active
533,sample_value_533,C,53.300000000000004,2025-01-01 08:52:00,680.93,inactive
534,sample_value_534,D,53.400000000000006,2025-01-01 08:53:00,68.64,pending
535,sample_value_535,E,53.5,2025-01-01 08:54:00,229.42,active
536,sample_value_536,A,53.6,2025-01-01 08:55:00,181.97,inactive
537,sample_value_537,B,53.7,2025-01-01 08:56:00,324.57,pending
538,sample_value_538,C,53.800000000000004,2025-01-01 08:57:00,158.93,active
539,sample_value_539,D,53.900000000000006,2025-01-01 08:58:00,560.81,inactive
540,sample_value_540,E,54.0,2025-01-01 08:59:00,731.15,pending
541,sample_value_541,A,54.1,2025-01-01 09:00:00,872.05,active
542,sample_value_542,B,54.2,2025-01-01 09:01:00,178.56,inactive
543,sample_value_543,C,54.300000000000004,2025-01-01 09:02:00,646.47,pending
544,sample_value_544,D,54.400000000000006,2025-01-01 09:03:00,235.05,active
545,sample_value_545,E,54.5,2025-01-01 09:04:00,752.92,inactive
546,sample_value_546,A,54.6,2025-01-01 09:05:00,354.93,pending
547,sample_value_547,B,54.7,2025-01-01 09:06:00,974.51,active
548,sample_value_548,C,54.800000000000004,2025-01-01 09:07:00,777.19,inactive
549,sample_value_549,D,54.900000000000006,2025-01-01 09:08:00,644.45,pending
550,sample_value_550,E,55.0,2025-01-01 09:09:00,203.2,active
551,sample_value_551,A,55.1,2025-01-01 09:10:00,654.43,inactive
552,sample_value_552,B,55.2,2025-01-01 09:11:00,301.92,pending
553,sample_value_553,C,55.300000000000004,2025-01-01 09:12:00,949.39,active
554,sample_value_554,D,55.400000000000006,2025-01-01 09:13:00,386.88,inactive
555,sample_value_555,E,55.5,2025-01-01 09:14:00,722.85,pending
556,sample_value_556,A,55.6,2025-01-01 09:15:00,798.11,active
557,sample_value_557,B,55.7,2025-01-01 09:16:00,578.96,inactive
558,sample_value_558,C,55.800000000000004,2025-01-01 09:17:00,321.76,pending
559,sample_value_559,D,55.900000000000006,2025-01-01 09:18:00,906.41,active
560,sample_value_560,E,56.0,2025-01-01 09:19:00,885.71,inactive
561,sample_value_561,A,56.1,2025-01-01 09:20:00,660.4,pending
562,sample_value_562,B,56.2,2025-01-01 09:21:00,705.1,active
563,sample_value_563,C,56.300000000000004,2025-01-01 09:22:00,836.52,inactive
564,sample_value_564,D,56.400000000000006,2025-01-01 09:23:00,994.99,pending
565,sample_value_565,E,56.5,2025-01-01 09:24:00,242.3,active
566,sample_value_566,A,56.6,2025-01-01 09:25:00,198.92,inactive
567,sample_value_567,B,56.7,2025-01-01 09:26:00,896.07,pending
568,sample_value_568,C,56.800000000000004,2025-01-01 09:27:00,365.39,active
569,sample_value_569,D,56.900000000000006,2025-01-01 09:28:00,747.37,inactive
570,sample_value_570,E,57.0,2025-01-01 09:29:00,861.3,pending
571,sample_value_571,A,57.1,2025-01-01 09:30:00,517.24,active
572,sample_value_572,B,57.2,2025-01-01 09:31:00,524.8,inactive
573,sample_value_573,C,57.300000000000004,2025-01-01 09:32:00,311.89,pending
574,sample_value_574,D,57.400000000000006,2025-01-01 09:33:00,980.14,active
575,sample_value_575,E,57.5,2025-01-01 09:34:00,526.78,inactive
576,sample_value_576,A,57.6,2025-01-01 09:35:00,777.66,pending
577,sample_value_577,B,57.7,2025-01-01 09:36:00,78.01,active
578,sample_value_578,C,57.800000000000004,2025-01-01 09:37:00,395.49,inactive
579,sample_value_579,D,57.900000000000006,2025-01-01 09:38:00,863.41,pending
580,sample_value_580,E,58.0,2025-01-01 09:39:00,814.79,active
581,sample_value_581,A,58.1,2025-01-01 09:40:00,272.94,inactive
582,sample_value_582,B,58.2,2025-01-01 09:41:00,40.74,pending
583,sample_value_583,C,58.300000000000004,2025-01-01 09:42:00,458.88,active
584,sample_value_584,D,58.400000000000006,2025-01-01 09:43:00,368.89,inactive
585,sample_value_585,E,58.5,2025-01-01 09:44:00,316.26,pending
586,sample_value_586,A,58.6,2025-01-01 09:45:00,665.33,active
587,sample_value_587,B,58.7,2025-01-01 09:46:00,692.66,inactive
588,sample_value_588,C,58.800000000000004,2025-01-01 09:47:00,66.98,pending
589,sample_value_589,D,58.900000000000006,2025-01-01 09:48:00,375.59,active
590,sample_value_590,E,59.0,2025-01-01 09:49:00,184.06,inactive
591,sample_value_591,A,59.1,2025-01-01 09:50:00,170.18,pending
592,sample_value_592,B,59.2,2025-01-01 09:51:00,433.04,active
593,sample_value_593,C,59.300000000000004,2025-01-01 09:52:00,210.8,inactive
594,sample_value_594,D,59.400000000000006,2025-01-01 09:53:00,561.99,pending
595,sample_value_595,E,59.5,2025-01-01 09:54:00,836.35,active
596,sample_value_596,A,59.6,2025-01-01 09:55:00,956.39,inactive
597,sample_value_597,B,59.7,2025-01-01 09:56:00,612.32,pending
598,sample_value_598,C,59.800000000000004,2025-01-01 09:57:00,718.29,active
599,sample_value_599,D,59.900000000000006,2025-01-01 09:58:00,263.06,inactive
600,sample_value_600,E,60.0,2025-01-01 09:59:00,750.84,pending
601,sample_value_601,A,60.1,2025-01-01 10:00:00,722.71,active
602,sample_value_602,B,60.2,2025-01-01 10:01:00,37.56,inactive
603,sample_value_603,C,60.300000000000004,2025-01-01 10:02:00,831.19,pending
604,sample_value_604,D,60.400000000000006,2025-01-01 10:03:00,841.82,active
605,sample_value_605,E,60.5,2025-01-01 10:04:00,778.35,inactive
606,sample_value_606,A,60.6,2025-01-01 10:05:00,802.09,pending
607,sample_value_607,B,60.7,2025-01-01 10:06:00,521.98,active
608,sample_value_608,C,60.800000000000004,2025-01-01 10:07:00,938.9,inactive
609,sample_value_609,D,60.900000000000006,2025-01-01 10:08:00,804.91,pending
610,sample_value_610,E,61.0,2025-01-01 10:09:00,467.04,active
611,sample_value_611,A,61.1,2025-01-01 10:10:00,691.65,inactive
612,sample_value_612,B,61.2,2025-01-01 10:11:00,769.33,pending
613,sample_value_613,C,61.300000000000004,2025-01-01 10:12:00,274.75,active
614,sample_value_614,D,61.400000000000006,2025-01-01 10:13:00,247.62,inactive
615,sample_value_615,E,61.5,2025-01-01 10:14:00,940.56,pending
616,sample_value_616,A,61.6,2025-01-01 10:15:00,266.27,active
617,sample_value_617,B,61.7,2025-01-01 10:16:00,639.48,inactive
618,sample_value_618,C,61.800000000000004,2025-01-01 10:17:00,22.35,pending
619,sample_value_619,D,61.900000000000006,2025-01-01 10:18:00,352.11,active
620,sample_value_620,E,62.0,2025-01-01 10:19:00,211.44,inactive
621,sample_value_621,A,62.1,2025-01-01 10:20:00,157.92,pending
622,sample_value_622,B,62.2,2025-01-01 10:21:00,176.93,active
623,sample_value_623,C,62.300000000000004,2025-01-01 10:22:00,456.77,inactive
624,sample_value_624,D,62.400000000000006,2025-01-01 10:23:00,587.64,pending
625,sample_value_625,E,62.5,2025-01-01 10:24:00,569.3,active
626,sample_value_626,A,62.6,2025-01-01 10:25:00,70.56,inactive
627,sample_value_627,B,62.7,2025-01-01 10:26:00,631.31,pending
628,sample_value_628,C,62.800000000000004,2025-01-01 10:27:00,109.42,active
629,sample_value_629,D,62.900000000000006,2025-01-01 10:28:00,237.33,inactive
630,sample_value_630,E,63.0,2025-01-01 10:29:00,440.53,pending
631,sample_value_631,A,63.1,2025-01-01 10:30:00,852.98,active
632,sample_value_632,B,63.2,2025-01-01 10:31:00,677.99,inactive
633,sample_value_633,C,63.300000000000004,2025-01-01 10:32:00,753.8,pending
634,sample_value_634,D,63.400000000000006,2025-01-01 10:33:00,970.16,active
635,sample_value_635,E,63.5,2025-01-01 10:34:00,305.63,inactive
636,sample_value_636,A,63.6,2025-01-01 10:35:00,406.36,pending
637,sample_value_637,B,63.7,2025-01-01 10:36:00,515.95,active
638,sample_value_638,C,63.800000000000004,2025-01-01 10:37:00,536.87,inactive
639,sample_value_639,D,63.900000000000006,2025-01-01 10:38:00,995.05,pending
640,sample_value_640,E,64.0,2025-01-01 10:39:00,891.11,active
641,sample_value_641,A,64.10000000000001,2025-01-01 10:40:00,462.03,inactive
642,sample_value_642,B,64.2,2025-01-01 10:41:00,542.73,pending
643,sample_value_643,C,64.3,2025-01-01 10:42:00,859.9,active
644,sample_value_644,D,64.4,2025-01-01 10:43:00,944.58,inactive
645,sample_value_645,E,64.5,2025-01-01 10:44:00,419.49,pending
646,sample_value_646,A,64.60000000000001,2025-01-01 10:45:00,624.78,active
647,sample_value_647,B,64.7,2025-01-01 10:46:00,933.31,inactive
648,sample_value_648,C,64.8,2025-01-01 10:47:00,692.97,pending
649,sample_value_649,D,64.9,2025-01-01 10:48:00,686.16,active
650,sample_value_650,E,65.0,2025-01-01 10:49:00,462.31,inactive
651,sample_value_651,A,65.10000000000001,2025-01-01 10:50:00,508.61,pending
652,sample_value_652,B,65.2,2025-01-01 10:51:00,278.6,active
653,sample_value_653,C,65.3,2025-01-01 10:52:00,822.05,inactive
654,sample_value_654,D,65.4,2025-01-01 10:53:00,469.66,pending
655,sample_value_655,E,65.5,2025-01-01 10:54:00,503.94,active
656,sample_value_656,A,65.60000000000001,2025-01-01 10:55:00,978.3,inactive
657,sample_value_657,B,65.7,2025-01-01 10:56:00,590.7,pending
658,sample_value_658,C,65.8,2025-01-01 10:57:00,266.47,active
659,sample_value_659,D,65.9,2025-01-01 10:58:00,482.07,inactive
660,sample_value_660,E,66.0,2025-01-01 10:59:00,906.67,pending
661,sample_value_661,A,66.10000000000001,2025-01-01 11:00:00,576.82,active
662,sample_value_662,B,66.2,2025-01-01 11:01:00,532.28,inactive
663,sample_value_663,C,66.3,2025-01-01 11:02:00,650.68,pending
664,sample_value_664,D,66.4,2025-01-01 11:03:00,367.16,active
665,sample_value_665,E,66.5,2025-01-01 11:04:00,956.46,inactive
666,sample_value_666,A,66.60000000000001,2025-01-01 11:05:00,807.69,pending
667,sample_value_667,B,66.7,2025-01-01 11:06:00,581.67,active
668,sample_value_668,C,66.8,2025-01-01 11:07:00,501.36,inactive
